2	1	9	107	23	3	2
2	1	10	107	13	3	1
2	1	11	107	3	3	0
2	1	12	107	24	4	2
2	1	13	107	14	4	1
2	1	14	107	4	4	0
2	1	15	107	5	5	0
2	1	16	107	15	5	1
2	1	17	107	25	5	2
2	1	18	255	255	255	255
2	1	19	255	255	255	255
2	1	20	255	255	255	255
2	1	21	255	255	255	255
2	1	22	255	255	255	255
2	1	23	255	255	255	255
2	1	24	255	255	255	255
2	1	25	255	255	255	255
2	1	26	255	255	255	255
2	1	27	255	255	255	255
2	1	28	255	255	255	255
2	1	29	255	255	255	255
2	1	30	255	255	255	255
2	1	31	255	255	255	255
2	1	32	107	32	2	3
2	1	33	107	42	2	4
2	1	34	107	52	2	5
2	1	35	107	31	1	3
2	1	36	107	41	1	4
2	1	37	107	51	1	5
2	1	38	107	50	0	5
2	1	39	107	40	0	4
2	1	40	107	30	0	3
2	1	41	107	35	5	3
2	1	42	107	45	5	4
2	1	43	107	55	5	5
2	1	44	107	34	4	3
2	1	45	107	44	4	4
2	1	46	107	54	4	5
2	1	47	107	53	3	5
2	1	48	107	43	3	4
2	1	49	107	33	3	3
2	1	50	255	255	255	255
2	1	51	255	255	255	255
2	1	52	255	255	255	255
2	1	53	255	255	255	255
2	1	54	255	255	255	255
2	1	55	255	255	255	255
2	1	56	255	255	255	255
2	1	57	255	255	255	255
2	1	58	255	255	255	255
2	1	59	255	255	255	255
2	1	60	255	255	255	255
2	1	61	255	255	255	255
2	1	62	255	255	255	255
2	1	63	255	255	255	255
2	2	0	108	20	0	2
2	2	1	108	10	0	1
2	2	2	108	0	0	0
2	2	3	108	21	1	2
2	2	4	108	11	1	1
2	2	5	108	1	1	0
2	2	6	108	2	2	0
2	2	7	108	12	2	1
2	2	8	108	22	2	2
2	2	9	108	23	3	2
2	2	10	108	13	3	1
2	2	11	108	3	3	0
2	2	12	108	24	4	2
2	2	13	108	14	4	1
2	2	14	108	4	4	0
2	2	15	108	5	5	0
2	2	16	108	15	5	1
2	2	17	108	25	5	2
2	2	18	255	255	255	255
2	2	19	255	255	255	255
2	2	20	255	255	255	255
2	2	21	255	255	255	255
2	2	22	255	255	255	255
2	2	23	255	255	255	255
2	2	24	255	255	255	255
2	2	25	255	255	255	255
2	2	26	255	255	255	255
2	2	27	255	255	255	255
2	2	28	255	255	255	255
2	2	29	255	255	255	255
2	2	30	255	255	255	255
2	2	31	255	255	255	255
2	2	32	108	32	2	3
2	2	33	108	42	2	4
2	2	34	108	52	2	5
2	2	35	108	31	1	3
2	2	36	108	41	1	4
2	2	37	108	51	1	5
2	2	38	108	50	0	5
2	2	39	108	40	0	4
2	2	40	108	30	0	3
2	2	41	108	35	5	3
2	2	42	108	45	5	4
2	2	43	108	55	5	5
2	2	44	108	34	4	3
2	2	45	108	44	4	4
2	2	46	108	54	4	5
2	2	47	108	53	3	5
2	2	48	108	43	3	4
2	2	49	108	33	3	3
2	2	50	255	255	255	255
2	2	51	255	255	255	255
2	2	52	255	255	255	255
2	2	53	255	255	255	255
2	2	54	255	255	255	255
2	2	55	255	255	255	255
2	2	56	255	255	255	255
2	2	57	255	255	255	255
2	2	58	255	255	255	255
2	2	59	255	255	255	255
2	2	60	255	255	255	255
2	2	61	255	255	255	255
2	2	62	255	255	255	255
2	2	63	255	255	255	255
2	3	0	109	20	0	2
2	3	1	109	10	0	1
2	3	2	109	0	0	0
2	3	3	109	21	1	2
2	3	4	109	11	1	1
2	3	5	109	1	1	0
2	3	6	109	2	2	0
2	3	7	109	12	2	1
2	3	8	109	22	2	2
2	3	9	109	23	3	2
2	3	10	109	13	3	1
2	3	11	109	3	3	0
2	3	12	109	24	4	2
2	3	13	109	14	4	1
2	3	14	109	4	4	0
2	3	15	109	5	5	0
2	3	16	109	15	5	1
2	3	17	109	25	5	2
2	3	18	255	255	255	255
2	3	19	255	255	255	255
2	3	20	255	255	255	255
2	3	21	255	255	255	255
2	3	22	255	255	255	255
2	3	23	255	255	255	255
2	3	24	255	255	255	255
2	3	25	255	255	255	255
2	3	26	255	255	255	255
2	3	27	255	255	255	255
2	3	28	255	255	255	255
2	3	29	255	255	255	255
2	3	30	255	255	255	255
2	3	31	255	255	255	255
2	3	32	109	32	2	3
2	3	33	109	42	2	4
2	3	34	109	52	2	5
2	3	35	109	31	1	3
2	3	36	109	41	1	4
2	3	37	109	51	1	5
2	3	38	109	50	0	5
2	3	39	109	40	0	4
2	3	40	109	30	0	3
2	3	41	109	35	5	3
2	3	42	109	45	5	4
2	3	43	109	55	5	5
2	3	44	109	34	4	3
2	3	45	109	44	4	4
2	3	46	109	54	4	5
2	3	47	109	53	3	5
2	3	48	109	43	3	4
2	3	49	109	33	3	3
2	3	50	255	255	255	255
2	3	51	255	255	255	255
2	3	52	255	255	255	255
2	3	53	255	255	255	255
2	3	54	255	255	255	255
2	3	55	255	255	255	255
2	3	56	255	255	255	255
2	3	57	255	255	255	255
2	3	58	255	255	255	255
2	3	59	255	255	255	255
2	3	60	255	255	255	255
2	3	61	255	255	255	255
2	3	62	255	255	255	255
2	3	63	255	255	255	255
